time,open,high,low,close,tick_volume,spread,real_volume
2025-09-05 11:03:00,1.16764,1.16769,1.16763,1.16767,43,0,0
2025-09-05 11:04:00,1.16767,1.16774,1.16763,1.16769,33,0,0
2025-09-05 11:05:00,1.16769,1.1678,1.16768,1.16772,35,0,0
2025-09-05 11:06:00,1.16772,1.16773,1.1676199999999999,1.1676199999999999,32,0,0
2025-09-05 11:07:00,1.16764,1.16769,1.16763,1.16767,51,0,0
2025-09-05 11:08:00,1.16767,1.1677,1.16763,1.16763,33,0,0
2025-09-05 11:09:00,1.16763,1.16765,1.1675200000000001,1.16763,47,0,0
2025-09-05 11:10:00,1.16763,1.16782,1.16763,1.16778,49,0,0
2025-09-05 11:11:00,1.16779,1.16783,1.16774,1.16781,48,0,0
2025-09-05 11:12:00,1.16782,1.16784,1.16778,1.16782,45,0,0
2025-09-05 11:13:00,1.16782,1.16784,1.16773,1.16779,41,0,0
2025-09-05 11:14:00,1.16778,1.16779,1.16769,1.16777,45,0,0
2025-09-05 11:15:00,1.16774,1.16789,1.16773,1.16785,46,0,0
2025-09-05 11:16:00,1.16785,1.16788,1.16782,1.16785,36,0,0
2025-09-05 11:17:00,1.16784,1.16795,1.16783,1.16793,41,0,0
2025-09-05 11:18:00,1.16793,1.16836,1.16792,1.16835,78,0,0
2025-09-05 11:19:00,1.16841,1.16844,1.16818,1.16835,91,0,0
2025-09-05 11:20:00,1.16835,1.16839,1.16828,1.1683,68,0,0
2025-09-05 11:21:00,1.1683,1.16835,1.16822,1.1682299999999999,41,0,0
2025-09-05 11:22:00,1.16821,1.16821,1.1681300000000001,1.16816,36,0,0
2025-09-05 11:23:00,1.16817,1.16826,1.16816,1.16821,34,0,0
2025-09-05 11:24:00,1.16821,1.16832,1.16817,1.16824,49,0,0
2025-09-05 11:25:00,1.16824,1.16832,1.16814,1.16816,55,0,0
2025-09-05 11:26:00,1.16816,1.16822,1.16814,1.16821,25,0,0
2025-09-05 11:27:00,1.16822,1.1682299999999999,1.1679599999999999,1.16797,34,0,0
2025-09-05 11:28:00,1.16797,1.1681300000000001,1.16797,1.1681,53,0,0
2025-09-05 11:29:00,1.16811,1.1681300000000001,1.16808,1.1681,25,0,0
2025-09-05 11:30:00,1.16811,1.16818,1.16789,1.1679,50,0,0
2025-09-05 11:31:00,1.16789,1.16795,1.16787,1.16788,45,0,0
2025-09-05 11:32:00,1.16788,1.16791,1.16782,1.16788,41,0,0
2025-09-05 11:33:00,1.16788,1.16789,1.16769,1.16774,65,0,0
2025-09-05 11:34:00,1.16774,1.16778,1.16773,1.16776,26,0,0
2025-09-05 11:35:00,1.16776,1.16776,1.16767,1.16768,24,0,0
2025-09-05 11:36:00,1.16769,1.16778,1.16763,1.16765,48,0,0
2025-09-05 11:37:00,1.16765,1.16769,1.16758,1.16761,44,0,0
2025-09-05 11:38:00,1.1676,1.16764,1.16753,1.1676,44,0,0
2025-09-05 11:39:00,1.1676,1.16766,1.16758,1.16766,37,0,0
2025-09-05 11:40:00,1.16765,1.1679,1.16763,1.16781,42,0,0
2025-09-05 11:41:00,1.16781,1.16783,1.16763,1.16767,49,0,0
2025-09-05 11:42:00,1.16765,1.16768,1.16758,1.16763,33,0,0
2025-09-05 11:43:00,1.16763,1.16776,1.16759,1.16775,38,0,0
2025-09-05 11:44:00,1.16776,1.16779,1.16769,1.16778,31,0,0
2025-09-05 11:45:00,1.16777,1.16792,1.16774,1.16792,28,0,0
2025-09-05 11:46:00,1.16792,1.16802,1.16792,1.16802,25,0,0
2025-09-05 11:47:00,1.168,1.16807,1.16793,1.16793,37,0,0
2025-09-05 11:48:00,1.16793,1.16808,1.16793,1.16807,50,0,0
2025-09-05 11:49:00,1.16807,1.1681,1.16803,1.16806,28,0,0
2025-09-05 11:50:00,1.16804,1.16806,1.16798,1.16798,29,0,0
2025-09-05 11:51:00,1.1679599999999999,1.168,1.16789,1.1679,38,0,0
2025-09-05 11:52:00,1.16791,1.16798,1.16789,1.16795,37,0,0
2025-09-05 11:53:00,1.16795,1.16804,1.16795,1.16804,38,0,0
2025-09-05 11:54:00,1.16804,1.16811,1.16804,1.1681,40,0,0
2025-09-05 11:55:00,1.16809,1.16815,1.16807,1.1681300000000001,45,0,0
2025-09-05 11:56:00,1.16815,1.16816,1.16807,1.1681300000000001,42,0,0
2025-09-05 11:57:00,1.1681300000000001,1.16825,1.1681300000000001,1.16825,31,0,0
2025-09-05 11:58:00,1.16825,1.16837,1.1682299999999999,1.16834,47,0,0
2025-09-05 11:59:00,1.16834,1.16843,1.16827,1.16834,47,0,0
2025-09-05 12:00:00,1.16835,1.16838,1.16829,1.16829,31,0,0
2025-09-05 12:01:00,1.16829,1.1683,1.1682299999999999,1.16824,21,0,0
2025-09-05 12:02:00,1.1682299999999999,1.16828,1.16822,1.1682299999999999,35,0,0
2025-09-05 12:03:00,1.1682299999999999,1.16827,1.16817,1.16819,48,0,0
2025-09-05 12:04:00,1.16819,1.16821,1.16818,1.16818,31,0,0
2025-09-05 12:05:00,1.16819,1.16824,1.1681300000000001,1.16821,42,0,0
2025-09-05 12:06:00,1.16821,1.16833,1.16819,1.1683,37,0,0
2025-09-05 12:07:00,1.16831,1.1684,1.16829,1.16834,35,0,0
2025-09-05 12:08:00,1.16834,1.16865,1.1683,1.16851,70,0,0
2025-09-05 12:09:00,1.16854,1.16859,1.16848,1.16853,43,0,0
2025-09-05 12:10:00,1.16852,1.1687400000000001,1.16852,1.16869,73,0,0
2025-09-05 12:11:00,1.16869,1.16879,1.16867,1.16871,43,0,0
2025-09-05 12:12:00,1.16871,1.16875,1.16863,1.16872,50,0,0
2025-09-05 12:13:00,1.16872,1.16889,1.16869,1.1688399999999999,49,0,0
2025-09-05 12:14:00,1.16886,1.16898,1.16883,1.16894,65,0,0
2025-09-05 12:15:00,1.16896,1.16899,1.16886,1.16896,52,0,0
2025-09-05 12:16:00,1.16896,1.16907,1.16894,1.16898,38,0,0
2025-09-05 12:17:00,1.16899,1.169,1.16886,1.1689,57,0,0
2025-09-05 12:18:00,1.1689,1.16891,1.1688,1.16885,37,0,0
2025-09-05 12:19:00,1.16885,1.16905,1.16885,1.16905,37,0,0
2025-09-05 12:20:00,1.16905,1.16911,1.16898,1.16905,43,0,0
2025-09-05 12:21:00,1.16905,1.16905,1.16891,1.16901,40,0,0
2025-09-05 12:22:00,1.16901,1.16905,1.16897,1.16904,47,0,0
2025-09-05 12:23:00,1.16905,1.16921,1.16904,1.16917,44,0,0
2025-09-05 12:24:00,1.16916,1.16921,1.16913,1.16916,30,0,0
2025-09-05 12:25:00,1.16915,1.16923,1.16914,1.1692,27,0,0
2025-09-05 12:26:00,1.16922,1.16923,1.16914,1.16915,17,0,0
2025-09-05 12:27:00,1.16914,1.16915,1.16901,1.16902,51,0,0
2025-09-05 12:28:00,1.16902,1.16904,1.16897,1.169,28,0,0
2025-09-05 12:29:00,1.169,1.16901,1.16893,1.16899,48,0,0
2025-09-05 12:30:00,1.16899,1.16902,1.16893,1.16898,52,0,0
2025-09-05 12:31:00,1.16897,1.16897,1.16887,1.16893,34,0,0
2025-09-05 12:32:00,1.16895,1.16895,1.1688399999999999,1.16891,53,0,0
2025-09-05 12:33:00,1.16891,1.16891,1.16871,1.16871,49,0,0
2025-09-05 12:34:00,1.16871,1.16879,1.16863,1.16878,39,0,0
2025-09-05 12:35:00,1.16878,1.16883,1.16861,1.16863,47,0,0
2025-09-05 12:36:00,1.16864,1.16873,1.16862,1.16862,33,0,0
2025-09-05 12:37:00,1.1686,1.16864,1.16852,1.16854,30,0,0
2025-09-05 12:38:00,1.16853,1.16853,1.16845,1.16846,30,0,0
2025-09-05 12:39:00,1.16846,1.16853,1.16843,1.16852,30,0,0
2025-09-05 12:40:00,1.16851,1.16855,1.1684700000000001,1.1685,42,0,0
2025-09-05 12:41:00,1.16849,1.1685,1.16844,1.16848,25,0,0
2025-09-05 12:42:00,1.16848,1.16849,1.16844,1.16845,24,0,0
2025-09-05 12:43:00,1.16845,1.16846,1.16833,1.16833,26,0,0
2025-09-05 12:44:00,1.16838,1.16853,1.16837,1.1685,54,0,0
2025-09-05 12:45:00,1.16851,1.16854,1.16839,1.16842,59,0,0
2025-09-05 12:46:00,1.16841,1.16845,1.16837,1.1684,64,0,0
2025-09-05 12:47:00,1.16839,1.16843,1.16839,1.1684,19,0,0
2025-09-05 12:48:00,1.1684,1.1686,1.1684,1.1685699999999999,38,0,0
2025-09-05 12:49:00,1.1685699999999999,1.1685699999999999,1.16849,1.16853,30,0,0
2025-09-05 12:50:00,1.16855,1.16855,1.16848,1.1685,33,0,0
2025-09-05 12:51:00,1.16849,1.1686,1.16848,1.1686,54,0,0
2025-09-05 12:52:00,1.1686,1.16871,1.16856,1.16871,39,0,0
2025-09-05 12:53:00,1.16871,1.16878,1.16869,1.16869,41,0,0
2025-09-05 12:54:00,1.16869,1.16869,1.16852,1.16856,37,0,0
2025-09-05 12:55:00,1.16855,1.16871,1.16854,1.16869,43,0,0
2025-09-05 12:56:00,1.16869,1.16879,1.16869,1.1687,50,0,0
2025-09-05 12:57:00,1.1687,1.1688,1.1687,1.16876,20,0,0
2025-09-05 12:58:00,1.16875,1.16879,1.1687400000000001,1.16876,24,0,0
2025-09-05 12:59:00,1.16875,1.16881,1.1687,1.16881,30,0,0
2025-09-05 13:00:00,1.16881,1.16882,1.1687400000000001,1.16876,49,0,0
2025-09-05 13:01:00,1.16876,1.16878,1.16871,1.16873,33,0,0
2025-09-05 13:02:00,1.16872,1.16885,1.16872,1.16882,38,0,0
2025-09-05 13:03:00,1.16882,1.16888,1.16881,1.16887,21,0,0
2025-09-05 13:04:00,1.16887,1.1689,1.1688,1.16882,34,0,0
2025-09-05 13:05:00,1.16882,1.16896,1.16882,1.16886,29,0,0
2025-09-05 13:06:00,1.16886,1.16892,1.16878,1.16891,30,0,0
2025-09-05 13:07:00,1.16891,1.16896,1.16882,1.16883,58,0,0
2025-09-05 13:08:00,1.16882,1.16889,1.16882,1.16885,37,0,0
2025-09-05 13:09:00,1.16886,1.16886,1.1688,1.16883,28,0,0
2025-09-05 13:10:00,1.16883,1.16897,1.16883,1.16888,48,0,0
2025-09-05 13:11:00,1.16888,1.16893,1.16885,1.16893,34,0,0
2025-09-05 13:12:00,1.16892,1.16896,1.16868,1.16871,35,0,0
2025-09-05 13:13:00,1.16873,1.16893,1.16872,1.16888,29,0,0
2025-09-05 13:14:00,1.16886,1.16891,1.1688399999999999,1.1688399999999999,20,0,0
2025-09-05 13:15:00,1.16885,1.16886,1.16877,1.1688399999999999,45,0,0
2025-09-05 13:16:00,1.16885,1.16891,1.16881,1.16882,54,0,0
2025-09-05 13:17:00,1.16882,1.16886,1.16879,1.16881,36,0,0
2025-09-05 13:18:00,1.16881,1.16886,1.16878,1.16882,39,0,0
2025-09-05 13:19:00,1.16882,1.16902,1.16882,1.16899,33,0,0
2025-09-05 13:20:00,1.16899,1.16902,1.16898,1.169,23,0,0
2025-09-05 13:21:00,1.16899,1.16902,1.16899,1.16901,27,0,0
2025-09-05 13:22:00,1.169,1.16911,1.16898,1.1691,35,0,0
2025-09-05 13:23:00,1.1691,1.16931,1.1690800000000001,1.1693,46,0,0
2025-09-05 13:24:00,1.1693,1.1693500000000001,1.1693,1.16931,46,0,0
2025-09-05 13:25:00,1.1693,1.1694,1.16928,1.16938,45,0,0
2025-09-05 13:26:00,1.16938,1.16941,1.16936,1.16939,29,0,0
2025-09-05 13:27:00,1.16939,1.16947,1.1693500000000001,1.1694,41,0,0
2025-09-05 13:28:00,1.16942,1.1695,1.1694,1.16949,28,0,0
2025-09-05 13:29:00,1.16949,1.1695,1.16942,1.16943,33,0,0
2025-09-05 13:30:00,1.16943,1.16943,1.16926,1.16933,49,0,0
2025-09-05 13:31:00,1.16934,1.16937,1.1693,1.1693500000000001,35,0,0
2025-09-05 13:32:00,1.1693500000000001,1.16949,1.16931,1.16944,32,0,0
2025-09-05 13:33:00,1.16943,1.16946,1.16925,1.16946,57,0,0
2025-09-05 13:34:00,1.16946,1.1695,1.16937,1.16943,46,0,0
2025-09-05 13:35:00,1.16943,1.16944,1.16933,1.16936,28,0,0
2025-09-05 13:36:00,1.1693500000000001,1.16944,1.16934,1.16941,28,0,0
2025-09-05 13:37:00,1.16941,1.1694499999999999,1.16938,1.1694499999999999,28,0,0
2025-09-05 13:38:00,1.1694499999999999,1.16947,1.16933,1.16933,29,0,0
2025-09-05 13:39:00,1.16933,1.16933,1.16917,1.1693,38,0,0
2025-09-05 13:40:00,1.1693,1.16932,1.16923,1.16927,45,0,0
2025-09-05 13:41:00,1.16927,1.16932,1.1691799999999999,1.16923,43,0,0
2025-09-05 13:42:00,1.16922,1.16928,1.16922,1.16926,40,0,0
2025-09-05 13:43:00,1.16926,1.1693500000000001,1.16924,1.16934,31,0,0
2025-09-05 13:44:00,1.16934,1.16948,1.16928,1.16948,32,0,0
2025-09-05 13:45:00,1.16948,1.1695,1.1694,1.16941,27,0,0
2025-09-05 13:46:00,1.16942,1.1695,1.16941,1.16949,28,0,0
2025-09-05 13:47:00,1.16949,1.16949,1.16944,1.1694499999999999,17,0,0
2025-09-05 13:48:00,1.1694499999999999,1.16955,1.16943,1.16954,60,0,0
2025-09-05 13:49:00,1.16953,1.16962,1.16951,1.1696,49,0,0
2025-09-05 13:50:00,1.1696,1.16965,1.16954,1.16955,46,0,0
2025-09-05 13:51:00,1.16954,1.16957,1.16947,1.16947,47,0,0
2025-09-05 13:52:00,1.16947,1.1695,1.16941,1.16942,33,0,0
2025-09-05 13:53:00,1.16942,1.16956,1.16942,1.16955,35,0,0
2025-09-05 13:54:00,1.16954,1.16955,1.16944,1.16947,28,0,0
2025-09-05 13:55:00,1.16946,1.16948,1.16939,1.16943,25,0,0
2025-09-05 13:56:00,1.16943,1.1694499999999999,1.16934,1.16944,29,0,0
2025-09-05 13:57:00,1.16944,1.16944,1.16929,1.16934,33,0,0
2025-09-05 13:58:00,1.16934,1.16943,1.16928,1.1694,31,0,0
2025-09-05 13:59:00,1.16942,1.16943,1.16914,1.16914,49,0,0
2025-09-05 14:00:00,1.16914,1.16914,1.16892,1.16896,77,0,0
2025-09-05 14:01:00,1.16897,1.16912,1.16897,1.16903,51,0,0
2025-09-05 14:02:00,1.16903,1.16917,1.16898,1.1690800000000001,65,0,0
2025-09-05 14:03:00,1.16902,1.16909,1.16897,1.16897,33,0,0
2025-09-05 14:04:00,1.16895,1.16902,1.16891,1.16891,30,0,0
2025-09-05 14:05:00,1.16891,1.16894,1.16883,1.1688399999999999,45,0,0
2025-09-05 14:06:00,1.1688399999999999,1.16888,1.16882,1.16885,36,0,0
2025-09-05 14:07:00,1.1688399999999999,1.16888,1.16881,1.16881,27,0,0
2025-09-05 14:08:00,1.16881,1.16899,1.16881,1.16899,36,0,0
2025-09-05 14:09:00,1.16898,1.16909,1.16898,1.16906,41,0,0
2025-09-05 14:10:00,1.16906,1.16914,1.16905,1.16913,45,0,0
2025-09-05 14:11:00,1.16914,1.16914,1.16902,1.16905,44,0,0
2025-09-05 14:12:00,1.16905,1.1691,1.16897,1.1691,45,0,0
2025-09-05 14:13:00,1.1691,1.1691,1.16899,1.16905,42,0,0
2025-09-05 14:14:00,1.16905,1.16907,1.16894,1.16897,33,0,0
2025-09-05 14:15:00,1.16896,1.16898,1.16862,1.16862,61,0,0
2025-09-05 14:16:00,1.16863,1.16864,1.16851,1.16859,74,0,0
2025-09-05 14:17:00,1.1686,1.16861,1.1684700000000001,1.16854,57,0,0
2025-09-05 14:18:00,1.16848,1.16862,1.16848,1.16856,52,0,0
2025-09-05 14:19:00,1.16855,1.16866,1.16855,1.16863,43,0,0
2025-09-05 14:20:00,1.16864,1.16864,1.16844,1.16845,36,0,0
2025-09-05 14:21:00,1.16845,1.16852,1.16837,1.16842,52,0,0
2025-09-05 14:22:00,1.16842,1.16862,1.16824,1.16825,55,0,0
2025-09-05 14:23:00,1.16824,1.16843,1.1682,1.16829,63,0,0
2025-09-05 14:24:00,1.16829,1.1685,1.16829,1.1685,42,0,0
2025-09-05 14:25:00,1.1685,1.16851,1.16838,1.16844,35,0,0
2025-09-05 14:26:00,1.16843,1.1684700000000001,1.16837,1.16845,32,0,0
2025-09-05 14:27:00,1.16845,1.16854,1.1684,1.16841,35,0,0
2025-09-05 14:28:00,1.16841,1.16848,1.16836,1.16838,48,0,0
2025-09-05 14:29:00,1.16839,1.16841,1.16837,1.16837,27,0,0
2025-09-05 14:30:00,1.16837,1.16837,1.16826,1.16829,47,0,0
2025-09-05 14:31:00,1.16829,1.16834,1.1682299999999999,1.1683,55,0,0
2025-09-05 14:32:00,1.1683,1.16832,1.16825,1.16832,51,0,0
2025-09-05 14:33:00,1.16831,1.16836,1.1682,1.16828,51,0,0
2025-09-05 14:34:00,1.16828,1.16851,1.16826,1.16851,52,0,0
2025-09-05 14:35:00,1.16851,1.16861,1.16846,1.16855,45,0,0
2025-09-05 14:36:00,1.16855,1.1685699999999999,1.16843,1.16848,34,0,0
2025-09-05 14:37:00,1.16848,1.16853,1.16848,1.16849,26,0,0
2025-09-05 14:38:00,1.16849,1.16852,1.16846,1.16849,23,0,0
2025-09-05 14:39:00,1.16849,1.16852,1.16833,1.16834,37,0,0
2025-09-05 14:40:00,1.16833,1.16836,1.16818,1.16825,41,0,0
2025-09-05 14:41:00,1.16825,1.16843,1.16825,1.16839,33,0,0
2025-09-05 14:42:00,1.16839,1.1685,1.16839,1.1685,46,0,0
2025-09-05 14:43:00,1.1685,1.16851,1.16845,1.16846,35,0,0
2025-09-05 14:44:00,1.16848,1.16848,1.1683,1.16833,36,0,0
2025-09-05 14:45:00,1.16834,1.16836,1.16819,1.16834,48,0,0
2025-09-05 14:46:00,1.16834,1.1684,1.16832,1.16839,30,0,0
